latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
32.566875,-82.552233,017,038,2210,836,2025-07-17,1600,L9,low,D
32.56742,-82.551923,017,038,2211,834,2025-07-17,1600,L9,medium,D
32.56715,-82.551918,017,038,2211,835,2025-07-17,1600,L9,high,D
32.376215,-82.543543,017,038,2227,1541,2025-07-17,1600,L9,high,D
32.375944,-82.543539,017,038,2227,1542,2025-07-17,1600,L9,low,D
31.633106,-82.521966,017,038,2256,4288,2025-07-17,1600,L9,high,D
32.14331,-82.491579,017,038,2378,2404,2025-07-17,1600,L9,medium,D
32.143039,-82.491575,017,038,2378,2405,2025-07-17,1600,L9,high,D
32.247544,-82.487231,017,038,2397,2019,2025-07-17,1600,L9,high,D
32.247818,-82.486917,017,038,2398,2018,2025-07-17,1600,L9,high,D
32.247548,-82.486912,017,038,2398,2019,2025-07-17,1600,L9,high,D
32.247277,-82.486908,017,038,2398,2020,2025-07-17,1600,L9,high,D
32.247552,-82.486594,017,038,2399,2019,2025-07-17,1600,L9,low,D
31.802762,-82.478159,017,038,2403,3663,2025-07-17,1600,L9,high,D
31.802491,-82.478154,017,038,2403,3664,2025-07-17,1600,L9,low,D
31.803848,-82.477859,017,038,2404,3659,2025-07-17,1600,L9,high,D
31.803577,-82.477855,017,038,2404,3660,2025-07-17,1600,L9,high,D
31.803307,-82.47785,017,038,2404,3661,2025-07-17,1600,L9,high,D
32.493043,-82.481679,017,038,2427,1112,2025-07-17,1600,L9,high,D
32.493318,-82.481364,017,038,2428,1111,2025-07-17,1600,L9,high,D
32.493047,-82.48136,017,038,2428,1112,2025-07-17,1600,L9,high,D
32.492776,-82.481355,017,038,2428,1113,2025-07-17,1600,L9,high,D
32.49278,-82.481036,017,038,2429,1113,2025-07-17,1600,L9,high,D
32.49251,-82.481031,017,038,2429,1114,2025-07-17,1600,L9,high,D
32.492239,-82.481027,017,038,2429,1115,2025-07-17,1600,L9,high,D
32.492513,-82.480712,017,038,2430,1114,2025-07-17,1600,L9,high,D
32.492243,-82.480708,017,038,2430,1115,2025-07-17,1600,L9,high,D
32.491972,-82.480703,017,038,2430,1116,2025-07-17,1600,L9,high,D
32.492517,-82.480393,017,038,2431,1114,2025-07-17,1600,L9,high,D
31.227196,-82.423771,017,038,2547,5792,2025-07-17,1600,L9,low,D
31.226925,-82.423767,017,038,2547,5793,2025-07-17,1600,L9,high,D
32.243563,-82.433673,017,038,2565,2036,2025-07-17,1600,L9,high,D
31.744634,-82.351191,017,038,2801,3883,2025-07-17,1600,L9,high,D
32.184503,-82.341102,017,038,2853,2258,2025-07-17,1600,L9,high,D
32.184507,-82.340784,017,038,2854,2258,2025-07-17,1600,L9,high,D
32.18425,-82.339508,017,038,2858,2259,2025-07-17,1600,L9,high,D
32.183979,-82.339504,017,038,2858,2260,2025-07-17,1600,L9,high,D
32.184253,-82.339189,017,038,2859,2259,2025-07-17,1600,L9,high,D
31.969435,-82.334156,017,038,2865,3053,2025-07-17,1600,L9,high,D
31.969164,-82.334152,017,038,2865,3054,2025-07-17,1600,L9,high,D
31.968894,-82.334148,017,038,2865,3055,2025-07-17,1600,L9,high,D
31.969438,-82.333839,017,038,2866,3053,2025-07-17,1600,L9,high,D
31.969168,-82.333835,017,038,2866,3054,2025-07-17,1600,L9,high,D
31.968897,-82.333831,017,038,2866,3055,2025-07-17,1600,L9,high,D
31.178043,-82.285156,017,038,2985,5979,2025-07-17,1600,L9,high,D
32.137495,-82.281257,017,038,3039,2434,2025-07-17,1600,L9,high,D
32.137225,-82.281253,017,038,3039,2435,2025-07-17,1600,L9,medium,D
31.388041,-82.260874,017,038,3071,5204,2025-07-17,1600,L9,low,D
31.38777,-82.260871,017,038,3071,5205,2025-07-17,1600,L9,high,D
31.387773,-82.260555,017,038,3072,5205,2025-07-17,1600,L9,low,D
31.387503,-82.260552,017,038,3072,5206,2025-07-17,1600,L9,high,D
31.386964,-82.260229,017,038,3073,5208,2025-07-17,1600,L9,high,D
31.386694,-82.260225,017,038,3073,5209,2025-07-17,1600,L9,high,D
31.386423,-82.260222,017,038,3073,5210,2025-07-17,1600,L9,high,D
31.386697,-82.25991,017,038,3074,5209,2025-07-17,1600,L9,high,D
31.386426,-82.259906,017,038,3074,5210,2025-07-17,1600,L9,high,D
31.25938,-82.243407,017,038,3121,5680,2025-07-17,1600,L9,medium,D
31.25911,-82.243404,017,038,3121,5681,2025-07-17,1600,L9,high,D
31.259383,-82.243092,017,038,3122,5680,2025-07-17,1600,L9,high,D
31.259113,-82.243089,017,038,3122,5681,2025-07-17,1600,L9,high,D
31.587129,-82.216123,017,038,3221,4470,2025-07-17,1600,L9,high,D
31.331712,-82.149133,017,038,3423,5416,2025-07-17,1600,L9,low,D
31.331441,-82.14913,017,038,3423,5417,2025-07-17,1600,L9,high,D
31.330652,-82.146597,017,038,3431,5420,2025-07-17,1600,L9,high,D
31.330381,-82.146594,017,038,3431,5421,2025-07-17,1600,L9,high,D
31.329301,-82.146266,017,038,3432,5425,2025-07-17,1600,L9,high,D
31.330122,-82.14533,017,038,3435,5422,2025-07-17,1600,L9,high,D
31.329851,-82.145327,017,038,3435,5423,2025-07-17,1600,L9,high,D
31.329581,-82.145323,017,038,3435,5424,2025-07-17,1600,L9,low,D
31.330125,-82.145015,017,038,3436,5422,2025-07-17,1600,L9,high,D
31.329854,-82.145011,017,038,3436,5423,2025-07-17,1600,L9,high,D
31.331489,-82.14377,017,038,3440,5417,2025-07-17,1600,L9,high,D
31.331218,-82.143767,017,038,3440,5418,2025-07-17,1600,L9,high,D
31.331492,-82.143454,017,038,3441,5417,2025-07-17,1600,L9,low,D
32.387457,-81.755977,017,038,4697,1526,2025-07-17,1600,L9,medium,D
31.755778,-81.604452,017,038,5159,3863,2025-07-17,1600,L9,high,D
31.283901,-81.567697,017,038,5266,5607,2025-07-17,1600,L9,low,D
32.154457,-81.474723,017,038,5575,2392,2025-07-17,1600,L9,high,D
32.352857,-81.469061,017,038,5596,1659,2025-07-17,1600,L9,high,D
32.353129,-81.468743,017,038,5597,1658,2025-07-17,1600,L9,high,D
32.352858,-81.468742,017,038,5597,1659,2025-07-17,1600,L9,high,D
32.35313,-81.468425,017,038,5598,1658,2025-07-17,1600,L9,high,D
32.352859,-81.468423,017,038,5598,1659,2025-07-17,1600,L9,medium,D
31.532406,-81.42067,017,038,5736,4691,2025-07-17,1600,L9,low,D
32.079304,-81.367208,017,038,5912,2671,2025-07-17,1600,L9,high,D
32.079034,-81.367207,017,038,5912,2672,2025-07-17,1600,L9,high,D
32.079305,-81.36689,017,038,5913,2671,2025-07-17,1600,L9,high,D
32.079034,-81.366889,017,038,5913,2672,2025-07-17,1600,L9,high,D
32.247424,-81.349731,017,038,5969,2050,2025-07-17,1600,L9,high,D
32.060696,-81.343298,017,038,5987,2740,2025-07-17,1600,L9,high,D
32.060697,-81.34298,017,038,5988,2740,2025-07-17,1600,L9,high,D
32.220676,-81.205723,017,038,6421,2150,2025-07-17,1600,L9,medium,D
32.220406,-81.205723,017,038,6421,2151,2025-07-17,1600,L9,high,D
32.220135,-81.205722,017,038,6421,2152,2025-07-17,1600,L9,high,D
32.21797,-81.205717,017,038,6421,2160,2025-07-17,1600,L9,high,D
32.219594,-81.205403,017,038,6422,2154,2025-07-17,1600,L9,high,D
32.219324,-81.205402,017,038,6422,2155,2025-07-17,1600,L9,medium,D
32.074262,-81.201898,017,038,6432,2691,2025-07-17,1600,L9,high,D
32.090774,-81.200663,017,038,6436,2630,2025-07-17,1600,L9,low,D
32.020157,-81.185896,017,038,6482,2891,2025-07-17,1600,L9,high,D
32.019886,-81.185895,017,038,6482,2892,2025-07-17,1600,L9,high,D
32.305822,-81.029371,017,038,6975,1836,2025-07-17,1600,L9,medium,D
32.305823,-81.029052,017,038,6976,1836,2025-07-17,1600,L9,medium,D
36.158516,-81.273216,017,035,2478,3465,2025-07-17,1559,L9,low,D
36.158246,-81.273215,017,035,2478,3466,2025-07-17,1559,L9,high,D
36.158517,-81.272883,017,035,2479,3465,2025-07-17,1559,L9,high,D
36.158246,-81.272882,017,035,2479,3466,2025-07-17,1559,L9,high,D
35.544934,-81.198637,017,035,2697,5734,2025-07-17,1559,L9,high,D
35.544665,-81.197644,017,035,2700,5735,2025-07-17,1559,L9,low,D
35.846838,-81.1758,017,035,2768,4618,2025-07-17,1559,L9,high,D
35.846567,-81.175799,017,035,2768,4619,2025-07-17,1559,L9,low,D
36.090659,-80.952402,017,035,3440,3717,2025-07-17,1559,L9,high,D
36.788694,-80.918686,017,035,3539,1136,2025-07-17,1559,L9,high,D
36.756975,-80.842088,017,035,3767,1253,2025-07-17,1559,L9,high,D
36.756975,-80.841752,017,035,3768,1253,2025-07-17,1559,L9,high,D
36.756974,-80.841416,017,035,3769,1253,2025-07-17,1559,L9,high,D
36.756704,-80.841416,017,035,3769,1254,2025-07-17,1559,L9,low,D
35.342097,-80.827721,017,035,3819,6484,2025-07-17,1559,L9,low,D
35.766754,-80.811212,017,035,3866,4914,2025-07-17,1559,L9,high,D
35.730809,-80.601639,017,035,4498,5045,2025-07-17,1559,L9,low,D
36.282634,-80.475588,017,035,4867,3003,2025-07-17,1559,L9,high,D
36.282364,-80.47559,017,035,4867,3004,2025-07-17,1559,L9,low,D
36.363999,-80.219897,017,035,5630,2697,2025-07-17,1559,L9,medium,D
36.261983,-80.027885,017,035,6208,3069,2025-07-17,1559,L9,low,D
36.261712,-80.027888,017,035,6208,3070,2025-07-17,1559,L9,high,D
36.098867,-79.929253,017,035,6510,3669,2025-07-17,1559,L9,high,D
36.098858,-79.928253,017,035,6513,3669,2025-07-17,1559,L9,high,D
36.613925,-79.855418,017,035,6709,1762,2025-07-17,1559,L9,high,D
36.613104,-79.854423,017,035,6712,1765,2025-07-17,1559,L9,high,D
36.612834,-79.854427,017,035,6712,1766,2025-07-17,1559,L9,high,D
36.617147,-79.853022,017,035,6716,1750,2025-07-17,1559,L9,high,D
36.616877,-79.853026,017,035,6716,1751,2025-07-17,1559,L9,high,D
36.615795,-79.853042,017,035,6716,1755,2025-07-17,1559,L9,high,D
36.613841,-79.846697,017,035,6735,1762,2025-07-17,1559,L9,high,D
36.617353,-79.846309,017,035,6736,1749,2025-07-17,1559,L9,high,D
36.617082,-79.846313,017,035,6736,1750,2025-07-17,1559,L9,high,D
36.613838,-79.846361,017,035,6736,1762,2025-07-17,1559,L9,high,D
36.613567,-79.846365,017,035,6736,1763,2025-07-17,1559,L9,high,D
36.617349,-79.845974,017,035,6737,1749,2025-07-17,1559,L9,high,D
36.617079,-79.845978,017,035,6737,1750,2025-07-17,1559,L9,high,D
36.616809,-79.845982,017,035,6737,1751,2025-07-17,1559,L9,high,D
36.617597,-79.843622,017,035,6744,1748,2025-07-17,1559,L9,high,D
36.616509,-79.842967,017,035,6746,1752,2025-07-17,1559,L9,high,D
36.616239,-79.842971,017,035,6746,1753,2025-07-17,1559,L9,high,D
35.821706,-79.848636,017,035,6764,4691,2025-07-17,1559,L9,high,D
35.821973,-79.8483,017,035,6765,4690,2025-07-17,1559,L9,high,D
35.821703,-79.848304,017,035,6765,4691,2025-07-17,1559,L9,high,D
35.821433,-79.848308,017,035,6765,4692,2025-07-17,1559,L9,high,D
35.822241,-79.847964,017,035,6766,4689,2025-07-17,1559,L9,high,D
35.82197,-79.847968,017,035,6766,4690,2025-07-17,1559,L9,high,D
35.8217,-79.847972,017,035,6766,4691,2025-07-17,1559,L9,high,D
35.821429,-79.847976,017,035,6766,4692,2025-07-17,1559,L9,high,D
35.821159,-79.84798,017,035,6766,4693,2025-07-17,1559,L9,high,D
35.822778,-79.847624,017,035,6767,4687,2025-07-17,1559,L9,high,D
35.822508,-79.847628,017,035,6767,4688,2025-07-17,1559,L9,high,D
35.822237,-79.847632,017,035,6767,4689,2025-07-17,1559,L9,high,D
35.821967,-79.847636,017,035,6767,4690,2025-07-17,1559,L9,high,D
35.821697,-79.84764,017,035,6767,4691,2025-07-17,1559,L9,high,D
35.821426,-79.847644,017,035,6767,4692,2025-07-17,1559,L9,high,D
35.823046,-79.847288,017,035,6768,4686,2025-07-17,1559,L9,high,D
35.822775,-79.847292,017,035,6768,4687,2025-07-17,1559,L9,high,D
35.822505,-79.847296,017,035,6768,4688,2025-07-17,1559,L9,high,D
35.822234,-79.8473,017,035,6768,4689,2025-07-17,1559,L9,high,D
35.821964,-79.847304,017,035,6768,4690,2025-07-17,1559,L9,high,D
35.821693,-79.847308,017,035,6768,4691,2025-07-17,1559,L9,high,D
35.823313,-79.846952,017,035,6769,4685,2025-07-17,1559,L9,high,D
35.823042,-79.846956,017,035,6769,4686,2025-07-17,1559,L9,high,D
35.822772,-79.84696,017,035,6769,4687,2025-07-17,1559,L9,high,D
35.822502,-79.846964,017,035,6769,4688,2025-07-17,1559,L9,high,D
35.822231,-79.846968,017,035,6769,4689,2025-07-17,1559,L9,high,D
35.82385,-79.846612,017,035,6770,4683,2025-07-17,1559,L9,high,D
35.82358,-79.846616,017,035,6770,4684,2025-07-17,1559,L9,high,D
35.82331,-79.84662,017,035,6770,4685,2025-07-17,1559,L9,high,D
35.823039,-79.846624,017,035,6770,4686,2025-07-17,1559,L9,high,D
35.822769,-79.846628,017,035,6770,4687,2025-07-17,1559,L9,high,D
35.822498,-79.846632,017,035,6770,4688,2025-07-17,1559,L9,high,D
35.823847,-79.84628,017,035,6771,4683,2025-07-17,1559,L9,high,D
35.823577,-79.846284,017,035,6771,4684,2025-07-17,1559,L9,high,D
35.823306,-79.846288,017,035,6771,4685,2025-07-17,1559,L9,high,D
35.823036,-79.846292,017,035,6771,4686,2025-07-17,1559,L9,high,D
35.822766,-79.846296,017,035,6771,4687,2025-07-17,1559,L9,high,D
35.823574,-79.845952,017,035,6772,4684,2025-07-17,1559,L9,high,D
35.823303,-79.845956,017,035,6772,4685,2025-07-17,1559,L9,high,D
35.82357,-79.84562,017,035,6773,4684,2025-07-17,1559,L9,high,D
36.258709,-79.787825,017,035,6927,3073,2025-07-17,1559,L9,low,D
46.753574,-89.178575,025,027,4411,6621,2025-07-17,1645,L8,medium,D
46.753304,-89.178564,025,027,4411,6622,2025-07-17,1645,L8,high,D
47.167592,-88.537536,025,027,6073,5126,2025-07-17,1645,L8,low,D
47.117637,-88.497734,025,027,6170,5313,2025-07-17,1645,L8,high,D
43.553507,-91.95417,025,030,1033,2560,2025-07-17,1646,L8,low,D
32.500444,-94.985328,025,037,710,6369,2025-07-17,1649,L8,low,D
32.500173,-94.985322,025,037,710,6370,2025-07-17,1649,L8,high,D
32.500178,-94.985002,025,037,711,6370,2025-07-17,1649,L8,low,D
32.683802,-94.97338,025,037,760,5692,2025-07-17,1649,L8,low,D
32.683531,-94.973374,025,037,760,5693,2025-07-17,1649,L8,low,D
32.947466,-94.94681,025,037,861,4719,2025-07-17,1649,L8,high,D
32.947196,-94.946804,025,037,861,4720,2025-07-17,1649,L8,high,D
32.947481,-94.945848,025,037,864,4719,2025-07-17,1649,L8,high,D
32.947211,-94.945842,025,037,864,4720,2025-07-17,1649,L8,low,D
32.947486,-94.945527,025,037,865,4719,2025-07-17,1649,L8,high,D
32.947216,-94.945521,025,037,865,4720,2025-07-17,1649,L8,high,D
32.915622,-94.941622,025,037,875,4837,2025-07-17,1649,L8,high,D
32.915898,-94.941307,025,037,876,4836,2025-07-17,1649,L8,low,D
32.915627,-94.941301,025,037,876,4837,2025-07-17,1649,L8,high,D
32.915357,-94.941295,025,037,876,4838,2025-07-17,1649,L8,high,D
32.852346,-94.921971,025,037,932,5072,2025-07-17,1649,L8,low,D
33.552022,-94.900816,025,037,1045,2487,2025-07-17,1649,L8,low,D
33.300368,-94.850877,025,037,1183,3420,2025-07-17,1649,L8,high,D
33.300097,-94.850871,025,037,1183,3421,2025-07-17,1649,L8,high,D
33.218842,-94.801842,025,037,1330,3724,2025-07-17,1649,L8,high,D
33.203607,-94.712063,025,037,1608,3785,2025-07-17,1649,L8,low,D
32.429639,-94.682284,025,037,1655,6647,2025-07-17,1649,L8,high,D
33.344198,-94.533004,025,037,2172,3274,2025-07-17,1649,L8,low,D
32.517328,-94.510182,025,037,2199,6331,2025-07-17,1649,L8,low,D
32.517332,-94.509862,025,037,2200,6331,2025-07-17,1649,L8,low,D
33.474853,-94.444905,025,037,2452,2795,2025-07-17,1649,L8,low,D
32.542351,-94.405817,025,037,2527,6243,2025-07-17,1649,L8,low,D
33.993145,-94.404577,025,037,2603,881,2025-07-17,1649,L8,high,D
33.992874,-94.404573,025,037,2603,882,2025-07-17,1649,L8,high,D
33.993149,-94.404253,025,037,2604,881,2025-07-17,1649,L8,high,D
33.992878,-94.404248,025,037,2604,882,2025-07-17,1649,L8,high,D
33.992608,-94.404244,025,037,2604,883,2025-07-17,1649,L8,low,D
33.993152,-94.403928,025,037,2605,881,2025-07-17,1649,L8,low,D
33.992882,-94.403923,025,037,2605,882,2025-07-17,1649,L8,high,D
33.992611,-94.403919,025,037,2605,883,2025-07-17,1649,L8,high,D
32.492644,-94.373753,025,037,2625,6428,2025-07-17,1649,L8,high,D
33.10519,-94.32984,025,037,2791,4166,2025-07-17,1649,L8,low,D
33.104919,-94.329836,025,037,2791,4167,2025-07-17,1649,L8,low,D
33.105197,-94.329197,025,037,2793,4166,2025-07-17,1649,L8,low,D
33.104926,-94.329193,025,037,2793,4167,2025-07-17,1649,L8,low,D
33.1052,-94.328875,025,037,2794,4166,2025-07-17,1649,L8,high,D
33.10493,-94.328871,025,037,2794,4167,2025-07-17,1649,L8,high,D
33.105474,-94.328558,025,037,2795,4165,2025-07-17,1649,L8,low,D
33.105204,-94.328554,025,037,2795,4166,2025-07-17,1649,L8,high,D
33.104933,-94.32855,025,037,2795,4167,2025-07-17,1649,L8,high,D
33.104663,-94.328546,025,037,2795,4168,2025-07-17,1649,L8,low,D
33.105478,-94.328237,025,037,2796,4165,2025-07-17,1649,L8,low,D
33.105207,-94.328233,025,037,2796,4166,2025-07-17,1649,L8,high,D
33.104937,-94.328229,025,037,2796,4167,2025-07-17,1649,L8,low,D
33.105211,-94.327911,025,037,2797,4166,2025-07-17,1649,L8,high,D
33.10494,-94.327907,025,037,2797,4167,2025-07-17,1649,L8,high,D
33.104402,-94.327577,025,037,2798,4169,2025-07-17,1649,L8,low,D
33.103861,-94.327569,025,037,2798,4171,2025-07-17,1649,L8,high,D
33.103591,-94.327565,025,037,2798,4172,2025-07-17,1649,L8,high,D
34.056779,-94.326316,025,037,2847,649,2025-07-17,1649,L8,medium,D
34.056508,-94.326312,025,037,2847,650,2025-07-17,1649,L8,high,D
34.056782,-94.325991,025,037,2848,649,2025-07-17,1649,L8,high,D
34.056512,-94.325987,025,037,2848,650,2025-07-17,1649,L8,high,D
33.503099,-94.261614,025,037,3021,2698,2025-07-17,1649,L8,low,D
33.214257,-94.249083,025,037,3047,3766,2025-07-17,1649,L8,low,D
34.004254,-94.252734,025,037,3071,846,2025-07-17,1649,L8,high,D
34.003983,-94.25273,025,037,3071,847,2025-07-17,1649,L8,high,D
33.393483,-94.238416,025,037,3088,3104,2025-07-17,1649,L8,high,D
33.393486,-94.238094,025,037,3089,3104,2025-07-17,1649,L8,high,D
33.51994,-94.200484,025,037,3211,2638,2025-07-17,1649,L8,low,D
33.51967,-94.20048,025,037,3211,2639,2025-07-17,1649,L8,high,D
32.621544,-94.148694,025,037,3335,5960,2025-07-17,1649,L8,low,D
32.621274,-94.14869,025,037,3335,5961,2025-07-17,1649,L8,medium,D
33.448263,-94.140753,025,037,3393,2905,2025-07-17,1649,L8,high,D
33.447992,-94.140749,025,037,3393,2906,2025-07-17,1649,L8,high,D
33.172272,-94.016186,025,037,3769,3929,2025-07-17,1649,L8,medium,D
33.172274,-94.015865,025,037,3770,3929,2025-07-17,1649,L8,high,D
33.172277,-94.015543,025,037,3771,3929,2025-07-17,1649,L8,medium,D
33.978632,-94.008468,025,037,3822,949,2025-07-17,1649,L8,high,D
32.444171,-93.970595,025,037,3886,6621,2025-07-17,1649,L8,low,D
32.427274,-93.875965,025,037,4182,6686,2025-07-17,1649,L8,low,D
32.427004,-93.875963,025,037,4182,6687,2025-07-17,1649,L8,low,D
32.596034,-93.852029,025,037,4262,6063,2025-07-17,1649,L8,high,D
33.609536,-93.792665,025,037,4476,2319,2025-07-17,1649,L8,low,D
33.716906,-93.662843,025,037,4880,1925,2025-07-17,1649,L8,high,D
33.716635,-93.662841,025,037,4880,1926,2025-07-17,1649,L8,high,D
33.004296,-93.639799,025,037,4935,4559,2025-07-17,1649,L8,low,D
32.429018,-93.629323,025,037,4955,6685,2025-07-17,1649,L8,low,D
32.42902,-93.629004,025,037,4956,6685,2025-07-17,1649,L8,high,D
32.661265,-93.619109,025,037,4992,5827,2025-07-17,1649,L8,high,D
32.661266,-93.618789,025,037,4993,5827,2025-07-17,1649,L8,high,D
32.660996,-93.618787,025,037,4993,5828,2025-07-17,1649,L8,high,D
32.66208,-93.618474,025,037,4994,5824,2025-07-17,1649,L8,high,D
32.661268,-93.618469,025,037,4994,5827,2025-07-17,1649,L8,high,D
32.662081,-93.618154,025,037,4995,5824,2025-07-17,1649,L8,high,D
32.647775,-93.610699,025,037,5018,5877,2025-07-17,1649,L8,high,D
33.865194,-93.607228,025,037,5055,1378,2025-07-17,1649,L8,low,D
32.703334,-93.593473,025,037,5073,5672,2025-07-17,1649,L8,low,D
32.703877,-93.593157,025,037,5074,5670,2025-07-17,1649,L8,high,D
32.703607,-93.593155,025,037,5074,5671,2025-07-17,1649,L8,high,D
32.703336,-93.593153,025,037,5074,5672,2025-07-17,1649,L8,high,D
32.703339,-93.592513,025,037,5076,5672,2025-07-17,1649,L8,high,D
32.632593,-93.558465,025,037,5181,5934,2025-07-17,1649,L8,high,D
33.666221,-93.439823,025,037,5568,2116,2025-07-17,1649,L8,high,D
33.665951,-93.439821,025,037,5568,2117,2025-07-17,1649,L8,high,D
32.616857,-93.343485,025,037,5853,5995,2025-07-17,1649,L8,medium,D
32.697149,-93.266339,025,037,6095,5699,2025-07-17,1649,L8,high,D
32.836523,-93.26419,025,037,6103,5184,2025-07-17,1649,L8,medium,D
32.836524,-93.26387,025,037,6104,5184,2025-07-17,1649,L8,high,D
32.836253,-93.263869,025,037,6104,5185,2025-07-17,1649,L8,high,D
32.836524,-93.263549,025,037,6105,5184,2025-07-17,1649,L8,high,D
32.836254,-93.263548,025,037,6105,5185,2025-07-17,1649,L8,high,D
32.834631,-93.263223,025,037,6106,5191,2025-07-17,1649,L8,medium,D
32.836255,-93.262907,025,037,6107,5185,2025-07-17,1649,L8,high,D
32.835714,-93.262906,025,037,6107,5187,2025-07-17,1649,L8,medium,D
32.835443,-93.262905,025,037,6107,5188,2025-07-17,1649,L8,high,D
32.835172,-93.262904,025,037,6107,5189,2025-07-17,1649,L8,high,D
32.834902,-93.262903,025,037,6107,5190,2025-07-17,1649,L8,high,D
32.834631,-93.262902,025,037,6107,5191,2025-07-17,1649,L8,high,D
32.836526,-93.262587,025,037,6108,5184,2025-07-17,1649,L8,high,D
32.836256,-93.262587,025,037,6108,5185,2025-07-17,1649,L8,high,D
32.835985,-93.262586,025,037,6108,5186,2025-07-17,1649,L8,high,D
32.835714,-93.262585,025,037,6108,5187,2025-07-17,1649,L8,high,D
32.835444,-93.262584,025,037,6108,5188,2025-07-17,1649,L8,high,D
32.835173,-93.262583,025,037,6108,5189,2025-07-17,1649,L8,high,D
32.834903,-93.262583,025,037,6108,5190,2025-07-17,1649,L8,high,D
32.836527,-93.262267,025,037,6109,5184,2025-07-17,1649,L8,high,D
32.836256,-93.262266,025,037,6109,5185,2025-07-17,1649,L8,high,D
32.835986,-93.262265,025,037,6109,5186,2025-07-17,1649,L8,high,D
32.835174,-93.262263,025,037,6109,5189,2025-07-17,1649,L8,medium,D
32.836528,-93.261946,025,037,6110,5184,2025-07-17,1649,L8,medium,D
32.836257,-93.261946,025,037,6110,5185,2025-07-17,1649,L8,high,D
32.835716,-93.261944,025,037,6110,5187,2025-07-17,1649,L8,medium,D
32.835716,-93.261623,025,037,6111,5187,2025-07-17,1649,L8,high,D
32.835446,-93.261623,025,037,6111,5188,2025-07-17,1649,L8,medium,D
32.834363,-93.261619,025,037,6111,5192,2025-07-17,1649,L8,high,D
32.836258,-93.261304,025,037,6112,5185,2025-07-17,1649,L8,medium,D
32.835988,-93.261304,025,037,6112,5186,2025-07-17,1649,L8,high,D
32.835717,-93.261303,025,037,6112,5187,2025-07-17,1649,L8,high,D
32.834905,-93.261301,025,037,6112,5190,2025-07-17,1649,L8,high,D
32.834635,-93.2613,025,037,6112,5191,2025-07-17,1649,L8,high,D
32.834364,-93.261299,025,037,6112,5192,2025-07-17,1649,L8,medium,D
32.83653,-93.260985,025,037,6113,5184,2025-07-17,1649,L8,medium,D
32.836259,-93.260984,025,037,6113,5185,2025-07-17,1649,L8,high,D
32.835988,-93.260983,025,037,6113,5186,2025-07-17,1649,L8,medium,D
32.83653,-93.260664,025,037,6114,5184,2025-07-17,1649,L8,low,D
32.83626,-93.260663,025,037,6114,5185,2025-07-17,1649,L8,high,D
32.477693,-93.254836,025,037,6129,6510,2025-07-17,1649,L8,low,D
32.477423,-93.254835,025,037,6129,6511,2025-07-17,1649,L8,high,D
32.477694,-93.254516,025,037,6130,6510,2025-07-17,1649,L8,low,D
32.477423,-93.254516,025,037,6130,6511,2025-07-17,1649,L8,high,D
33.655163,-93.225573,025,037,6230,2159,2025-07-17,1649,L8,high,D
33.654892,-93.225572,025,037,6230,2160,2025-07-17,1649,L8,high,D
33.655163,-93.225249,025,037,6231,2159,2025-07-17,1649,L8,low,D
32.48949,-93.157796,025,037,6433,6467,2025-07-17,1649,L8,high,D
32.489761,-93.157478,025,037,6434,6466,2025-07-17,1649,L8,high,D
32.48949,-93.157477,025,037,6434,6467,2025-07-17,1649,L8,high,D
32.488679,-93.156837,025,037,6436,6470,2025-07-17,1649,L8,high,D
32.488408,-93.156837,025,037,6436,6471,2025-07-17,1649,L8,high,D
32.489221,-93.156519,025,037,6437,6468,2025-07-17,1649,L8,high,D
32.489762,-93.1562,025,037,6438,6466,2025-07-17,1649,L8,high,D
33.907718,-93.156142,025,037,6446,1226,2025-07-17,1649,L8,low,D
33.906906,-93.156141,025,037,6446,1229,2025-07-17,1649,L8,low,D
33.993145,-94.404577,025,036,1323,6171,2025-07-17,1649,L8,high,D
33.992874,-94.404573,025,036,1323,6172,2025-07-17,1649,L8,high,D
33.993149,-94.404253,025,036,1324,6171,2025-07-17,1649,L8,high,D
33.992878,-94.404248,025,036,1324,6172,2025-07-17,1649,L8,high,D
33.992608,-94.404244,025,036,1324,6173,2025-07-17,1649,L8,low,D
33.993152,-94.403928,025,036,1325,6171,2025-07-17,1649,L8,low,D
33.992882,-94.403923,025,036,1325,6172,2025-07-17,1649,L8,high,D
33.992611,-94.403919,025,036,1325,6173,2025-07-17,1649,L8,high,D
34.056779,-94.326316,025,036,1567,5939,2025-07-17,1649,L8,medium,D
34.056508,-94.326312,025,036,1567,5940,2025-07-17,1649,L8,high,D
34.056782,-94.325991,025,036,1568,5939,2025-07-17,1649,L8,high,D
34.056512,-94.325987,025,036,1568,5940,2025-07-17,1649,L8,high,D
34.004254,-94.252734,025,036,1791,6136,2025-07-17,1649,L8,high,D
34.003983,-94.25273,025,036,1791,6137,2025-07-17,1649,L8,high,D
35.066952,-94.16183,025,036,2116,2211,2025-07-17,1649,L8,low,D
35.547073,-94.074393,025,036,2401,439,2025-07-17,1649,L8,low,D
34.279949,-94.049207,025,036,2428,5124,2025-07-17,1649,L8,low,D
33.978632,-94.008468,025,036,2542,6239,2025-07-17,1649,L8,high,D
35.14642,-94.018054,025,036,2556,1922,2025-07-17,1649,L8,low,D
